X,Y,Z,formation
504894.2004085222,7494629.643895278,566.,Fault_7344
504894.1120782,7494629.76913794,566.,Fault_7344
504453.46738197,7495586.77107028,547.,Fault_7344
504011.86972087,7496327.77108867,536.,Fault_7344
503550.63927841,7496953.77019504,503.,Fault_7344
502670.36117825,7497728.77030049,483.,Fault_7344
501912.15340039,7498718.7578341,505.,Fault_7344
501514.12964495,7499307.25802605,491.,Fault_7344
501262.09936371,7499798.76207593,466.,Fault_7344
501193.31062385,7500045.75915589,475.,Fault_7344
501130.78961201,7500270.26155489,457.,Fault_7344
500928.63039694,7500891.77229288,460.,Fault_7344
500855.01686736,7501118.26153069,450.,Fault_7344
500408.90310949,7502253.7661695,449.,Fault_7344
518061.8375480578,7494629.643895278,524.,Fault_2235
517804.77017997,7494846.41931665,522.,Fault_2235
517393.62924844,7495306.91982853,530.,Fault_2235
517026.31924961,7495626.90764268,528.,Fault_2235
516855.68842699,7495863.41167651,528.,Fault_2235
516444.34235097,7496285.90853327,538.,Fault_2235
515754.79905719,7497040.40949866,573.,Fault_2235
515572.22832905,7497244.41082431,545.,Fault_2235
515387.88020121,7497449.91148447,532.,Fault_2235
515090.68117852,7497755.41096752,532.,Fault_2235
515033.51324235,7497814.39732047,532.,Fault_2235
514809.95045296,7497998.90952445,564.,Fault_2235
514561.90876484,7498203.89843185,651.,Fault_2235
514472.00905955,7498277.88919451,651.,Fault_2235
514412.7483578,7498326.90143242,651.,Fault_2235
514229.46894694,7498441.40168252,637.,Fault_2235
514165.47413392,7498481.40037068,637.,Fault_2235
513025.75434247,7499531.38430439,531.,Fault_2235
522843.71380063,7511577.4211285,568.,Fault_2248
522667.64324426,7511811.67281953,599.,Fault_2248
522459.5291779,7512088.52096737,600.,Fault_2248
522004.11183369,7512606.52023572,575.,Fault_2248
521206.44805255,7513361.99073525,580.,Fault_2248
520542.46265294,7514160.96857664,609.,Fault_2248
519928.68076875,7514807.45946212,656.,Fault_2248
519637.84378016,7515158.94141297,603.,Fault_2248
519480.05589177,7515414.44067142,635.,Fault_2248
519418.4346492,7515485.76366912,619.,Fault_2248
519041.14193347,7515922.43816204,600.,Fault_2248
518548.93982876895,7516492.022879522,590.,Fault_2248
510631.01132033,7496937.4315802,667.,Fault_2688
509447.91276579,7497399.33211582,646.,Fault_2688
508057.5648039,7497890.83683742,547.,Fault_2688
507162.75020315,7498283.81991756,535.,Fault_2688
506845.54890369,7498444.82115592,525.,Fault_2688
506136.01832876,7499008.31268608,534.,Fault_2688
505769.049991,7499405.30830176,522.,Fault_2688
504845.39350805,7500357.31329511,495.,Fault_2688
503823.90286561,7501484.11998188,467.,Fault_2688
500011.29030237,7500081.73764645,451.,Fault_2689
500225.58119196,7499852.75129733,459.,Fault_2689
500317.04067994,7499722.74787672,459.,Fault_2689
500540.32390199,7499405.75407872,461.,Fault_2689
500693.8478709,7499210.24120471,465.,Fault_2689
500879.68003557,7498973.74973925,465.,Fault_2689
501067.49699173,7498734.73884539,468.,Fault_2689
501690.54785682,7498015.74886683,493.,Fault_2689
502102.86408409,7497413.75487866,480.,Fault_2689
502494.88813115,7496940.75366979,499.,Fault_2689
502543.11011287,7496867.25842809,499.,Fault_2689
502892.62123202,7496333.75041521,513.,Fault_2689
503467.68452946,7495573.26253252,544.,Fault_2689
505915.6287035,7508804.80710786,728.,Fault_2843
506726.50271604,7508144.82547752,702.,Fault_2843
507530.72211109,7507427.83760177,591.,Fault_2843
508245.74935398,7506672.84189831,549.,Fault_2843
508586.83144467,7506187.34996761,523.,Fault_2843
508959.40851014,7505671.34795423,532.,Fault_2843
509170.22937894,7505384.20382169,526.,Fault_2843
509196.91234511,7505347.85984386,526.,Fault_2843
509390.34921923,7505116.84933964,526.,Fault_2843
509634.33052316,7504825.36077094,496.,Fault_2843
509787.77256559,7504640.36418173,496.,Fault_2843
510066.18744029,7504346.3751795,485.,Fault_2843
510560.51427431,7503993.37264487,493.,Fault_2843
511170.49426393,7503639.48358651,488.,Fault_2843
511302.52396968,7503562.87918146,486.,Fault_2843
512019.33467082,7503183.88632349,487.,Fault_2843
512378.69223974,7502790.37781566,491.,Fault_2843
512482.67910213,7502680.07480504,491.,Fault_2843
512803.84000718,7502339.39194001,496.,Fault_2843
513018.03829121,7501955.39928763,513.,Fault_2843
513106.53041648,7501796.901871,513.,Fault_2843
513377.91096413,7501368.88972171,506.,Fault_2843
513751.01193078,7500914.9009555,522.,Fault_2843
513929.31901189,7500757.3978199,522.,Fault_2843
514426.27836077,7500319.4083024,528.,Fault_2843
514491.93672764,7500261.41079959,528.,Fault_2843
515378.95553144,7499575.91353935,525.,Fault_2843
515891.7593447,7499082.90846197,538.,Fault_2843
515937.86030956,7499043.41833768,538.,Fault_2843
516084.35138976,7498918.92114254,552.,Fault_2843
516132.40196246,7498877.91262598,552.,Fault_2843
516399.80081338,7498690.9206743,613.,Fault_2843
516446.69074214,7498643.43120897,571.,Fault_2843
516885.9020886,7498199.42979174,613.,Fault_2843
516997.11223369,7498099.42919669,541.,Fault_2843
517453.48725954,7497683.89853831,536.,Fault_2843
517473.77941979,7497665.42163345,536.,Fault_2843
517847.87960707,7497213.92048382,534.,Fault_2843
517992.77992138,7496926.42913488,514.,Fault_2843
518383.93146578,7496275.42011283,514.,Fault_2843
518769.29014774,7495725.92848905,522.,Fault_2843
519033.60405131,7495151.43264908,521.,Fault_2843
519242.8970615987,7494629.643895278,520.,Fault_2843
540273.7614171185,7494629.643895278,500.,Fault_2997
540139.05340998,7494814.13423512,502.,Fault_2997
539420.74387274,7496089.78824517,485.,Fault_2997
539394.93209254,7496135.62297114,489.,Fault_2997
539028.58285976,7496659.63465747,479.,Fault_2997
538598.44607519,7497133.1117222,484.,Fault_2997
538110.63306649,7497524.11207555,481.,Fault_2997
537533.494343,7497858.11327313,491.,Fault_2997
536981.50944426,7498128.61605469,499.,Fault_2997
536416.39474816,7498309.60412959,495.,Fault_2997
535889.29443311,7498465.10473309,495.,Fault_2997
535476.49000407,7498575.61415051,499.,Fault_2997
534479.09627295,7498804.10098736,525.,Fault_2997
526165.3079844399,7494629.643895278,472.,Fault_3496
526035.07836964,7495088.00375303,473.,Fault_3496
525796.65808711,7495764.01378774,489.,Fault_3496
525855.19764379,7496044.01467372,490.,Fault_3496
525794.77713101,7496712.51283815,494.,Fault_3496
525856.83559773,7497705.0160571,475.,Fault_3496
525757.75103567,7498272.01408908,482.,Fault_3496
525089.15708681,7499446.52318718,518.,Fault_3496
524596.27588008,7500098.51540907,540.,Fault_3496
524512.80164159,7500182.00755984,540.,Fault_3496
524248.58790062,7500447.0197916,574.,Fault_3496
523887.39582506,7500808.99943623,574.,Fault_3496
523814.80919092,7500861.50106209,574.,Fault_3496
523576.8901202,7501033.50114164,673.,Fault_3496
523090.59194631,7501408.48978086,570.,Fault_3496
522521.98180311,7501847.49948718,560.,Fault_3496
522422.25158683,7501924.49156487,560.,Fault_3496
522189.26567998,7502103.99834995,547.,Fault_3496
537496.5522121149,7494629.643895278,498.,Fault_3498
536855.69067647,7495537.21949823,476.,Fault_3498
536570.44569593,7495941.11459244,482.,Fault_3498
534479.09627295,7498804.10098736,525.,Fault_3498
534340.19805361,7498999.59891721,510.,Fault_3498
534210.08037376,7499182.60107616,510.,Fault_3498
533285.19194846,7500484.10048948,594.,Fault_3498
533038.92839015,7500854.6003846,580.,Fault_3498
532980.30230737,7500984.59894823,541.,Fault_3498
532914.74969844,7501129.60123437,541.,Fault_3498
532869.00517466,7501231.109522,558.,Fault_3498
532622.25910074,7501487.10041895,573.,Fault_3498
532540.00999317,7501632.11100112,573.,Fault_3498
532401.50813829,7501876.60077593,625.,Fault_3498
532130.46012056,7502165.59858725,663.,Fault_3498
531813.06703894,7502503.61203035,669.,Fault_3498
531205.58059967,7503124.10487552,640.,Fault_3498
531092.21003941,7503242.11012067,604.,Fault_3498
530852.97018496,7503491.10155774,591.,Fault_3498
530456.14134542,7503904.60914794,577.,Fault_3498
530330.9386297,7504034.60013126,577.,Fault_3498
530175.96563729,7504196.10320143,577.,Fault_3498
501451.31638501224,7494629.643895278,524.,Fault_6205
500204.83895548,7495523.22119873,523.,Fault_6205
499669.31959931,7495830.71928271,492.,Fault_6205
498941.5994024,7496248.72229838,474.,Fault_6205
498911.9719992,7496268.2440012,482.,Fault_6205
498528.80024163,7496520.70900648,489.,Fault_6205
498335.69051674,7496649.72523305,457.,Fault_6205
497480.13047974,7497008.2113185,463.,Fault_6205
497312.02296961,7497081.81987627,450.,Fault_6205
496421.53968978,7497471.6897983,458.,Fault_6205
495645.76982964,7498034.67985954,503.,Fault_6205
495254.83522926,7498426.18478417,449.,Fault_6205
495059.40490415,7498653.6968545,449.,Fault_6205
494908.14113103,7498912.69034641,498.,Fault_6205
494586.65895936,7499392.68883047,455.,Fault_6205
493867.77834453,7500056.6909958,505.,Fault_6205
493527.1182146452,7500347.155713552,503.,Fault_6205
493926.41551169,7501107.18854831,498.,Fault_12645
494549.48536353,7500723.70194204,502.,Fault_12645
495172.53541521,7500292.20283912,496.,Fault_12645
495222.42012316,7500244.70982858,496.,Fault_12645
496011.26787581,7499501.19835569,461.,Fault_12645
496195.51775323,7499347.71084051,458.,Fault_12645
496442.57293322,7499141.71741236,435.,Fault_12645
497504.44690044,7498307.71915558,506.,Fault_12645
497785.84596536,7498089.6718331,495.,Fault_12645
498252.49614506,7497728.05392798,467.,Fault_12645
498623.25863737,7497440.71917729,526.,Fault_12645
498753.97036633,7497370.71019012,501.,Fault_12645
498982.70141724,7497248.72329073,508.,Fault_12645
499557.82911011,7497009.23536125,519.,Fault_12645
520343.17884566,7501712.97896174,546.,Fault_12647
521600.978795,7500716.47986228,575.,Fault_12647
522066.44076737,7500347.99055952,561.,Fault_12647
522262.58927234,7500072.48211218,552.,Fault_12647
523291.23883935,7498627.49077638,500.,Fault_12647
523430.9410852,7498430.97971338,500.,Fault_12647
524119.3216712,7497642.51516716,501.,Fault_12647
524494.08762163,7496605.00666576,486.,Fault_12647
524724.62548089,7495307.98749757,495.,Fault_12647
525017.5338551209,7494629.643895278,492.,Fault_12647
546639.32683299,7512670.78252025,619.,Fault_12658
547057.7754359,7512183.62565854,660.,Fault_12658
547482.99167866,7511755.15088418,617.,Fault_12658
547514.27067336,7511723.63079608,612.,Fault_12658
547817.78003248,7511359.13963683,597.,Fault_12658
547988.05819589,7511059.14206046,583.,Fault_12658
548241.14158319,7510796.6291774,610.,Fault_12658
548272.14054764,7510624.62928941,576.,Fault_12658
548653.86104331,7509880.75526473,564.,Fault_12658
548691.03702359,7509786.30969332,565.,Fault_12658
548901.39199359,7509041.56628439,557.,Fault_12658
548978.50085605,7508211.38333105,548.,Fault_12658
548948.53390282,7507152.60603048,539.,Fault_12658
548779.6855026,7504205.42359491,523.,Fault_12658
548696.4036478,7503089.56673039,522.,Fault_12658
548667.18383825,7502259.71665453,526.,Fault_12658
548771.48288559,7501629.77815787,516.,Fault_12658
549125.65918336,7501291.06209152,513.,Fault_12658
549221.86553991,7501199.0512453,520.,Fault_12658
550309.22222005,7500537.29586449,529.,Fault_12658
551263.63206693,7499875.89151242,537.,Fault_12658
551387.97248765,7499780.9937221,537.,Fault_12658
551979.20552504,7499329.72864007,544.,Fault_12658
552615.42349018,7498898.28016168,543.,Fault_12658
552794.04956652,7498772.5523466,543.,Fault_12658
509566.75673552,7514303.3448132,525.,Fault_12660
510217.52617271,7513415.36494155,527.,Fault_12660
510843.50506585,7512668.3553843,530.,Fault_12660
511514.10733779,7511925.37107812,551.,Fault_12660
511585.4849078,7511823.9978136,551.,Fault_12660
511842.55812802,7511458.87810747,556.,Fault_12660
512273.44115307,7511131.88180846,539.,Fault_12660
512504.22348766,7510989.77199767,543.,Fault_12660
512774.41027431,7510823.39020299,535.,Fault_12660
513218.35111841,7510572.88880138,535.,Fault_12660
513494.30862035,7510473.48224097,531.,Fault_12660
514456.26884338,7510126.91208084,585.,Fault_12660
514671.17995679,7510075.33955267,570.,Fault_12660
514970.8490301,7510003.42179366,570.,Fault_12660
515394.92751296,7509828.8456503,557.,Fault_12660
515762.92112246,7509734.92977995,570.,Fault_12660
516050.24149141,7509647.43350568,563.,Fault_12660
517524.07836862,7509517.96063803,580.,Fault_12660
517746.86032914,7509496.4685744,580.,Fault_12660
518067.74922615,7509452.46925718,579.,Fault_12660
518912.77772736,7509330.46926409,604.,Fault_12660
519307.44022161,7509273.48997862,660.,Fault_12660
520543.73483977,7509095.01279117,645.,Fault_12660
521090.55123523,7509073.01052396,613.,Fault_12660
504095.73363437,7512570.3030599,560.,Fault_14378
505625.74541666,7512027.30103199,553.,Fault_14378
506206.44580159,7511827.10515704,540.,Fault_14378
506432.07534958,7511749.31227179,545.,Fault_14378
507441.45093646,7511374.32801798,551.,Fault_14378
508196.46077917,7511007.84064892,547.,Fault_14378
508791.66823845,7510463.3499764,542.,Fault_14378
509029.11326432,7510130.30641877,540.,Fault_14378
509206.24967423,7509881.84068576,540.,Fault_14378
509236.87980538,7509831.84026745,535.,Fault_14378
509514.93959476,7509377.85225341,535.,Fault_14378
509593.49222407,7509249.86277294,529.,Fault_14378
509791.997516,7509010.85772749,527.,Fault_14378
510062.55902665,7508685.34912221,528.,Fault_14378
510093.07829048,7508648.85732631,528.,Fault_14378
510423.12934829,7508407.37011235,525.,Fault_14378
510916.89833921,7508045.88065615,519.,Fault_14378
511817.95553816,7507627.37742074,523.,Fault_14378
512313.49994493,7507522.90006894,510.,Fault_14378
512770.79001159,7507399.40907883,564.,Fault_14378
513462.9393362,7507185.91055259,571.,Fault_14378
514147.99990666,7506812.92062652,532.,Fault_14378
514376.33966949,7506684.4202721,518.,Fault_14378
514710.9014938,7506357.4292695,514.,Fault_14378
514855.39826789,7506149.94119145,535.,Fault_14378
514948.98055504,7506013.92941611,535.,Fault_14378
515178.57797709,7505680.4292726,526.,Fault_14378
515243.85978289,7505523.4307279,512.,Fault_14378
515694.68618334,7504430.43027069,501.,Fault_14378
515738.88476599,7504353.4403226,501.,Fault_14378
516394.71281388,7503210.94009311,506.,Fault_14378
516559.52884586,7502992.44223246,505.,Fault_14378
516863.05789255,7502589.94232609,517.,Fault_14378
516965.38096195,7502458.64066976,517.,Fault_14378
516985.40934179,7502432.9397205,517.,Fault_14378
517381.03036753,7501996.4504586,520.,Fault_14378
517439.45226521,7501894.93914092,520.,Fault_14378
517626.97828778,7501568.43814849,520.,Fault_14378
517873.43954899,7501235.94113834,519.,Fault_14378
517978.50258812,7501117.44098539,520.,Fault_14378
518524.9442624,7500500.44191141,530.,Fault_14378
518815.13140255,7500008.94937101,526.,Fault_14378
518839.30872175,7499930.93991049,526.,Fault_14378
518912.27037857,7499695.46061321,520.,Fault_14378
518959.73934571,7499542.45116102,520.,Fault_14378
519006.42959692,7499391.45138507,524.,Fault_14378
519103.09158567,7499079.93851591,524.,Fault_14378
519142.37342451,7498952.95056238,515.,Fault_14378
519198.90885568,7498812.44902131,515.,Fault_14378
519252.20101763,7498679.95235482,533.,Fault_14378
519335.66180724,7498472.43955491,521.,Fault_14378
519782.08844692,7497413.44831201,497.,Fault_14378
520002.38850294,7496934.94194691,506.,Fault_14378
520209.10836453,7496271.9499226,519.,Fault_14378
520631.03544852,7495403.9455309,506.,Fault_14378
515424.93267759,7509837.91858182,557.,Fault_15552
515394.92751296,7509828.8456503,557.,Fault_15552
515312.52956092,7509803.92987245,557.,Fault_15552
514643.12751032,7509739.40958044,558.,Fault_15552
513973.73120971,7509588.41154581,580.,Fault_15552
513200.32871768,7509465.89931988,533.,Fault_15552
513000.71041302,7509642.40026057,569.,Fault_15552
512769.70703062,7509843.39902842,569.,Fault_15552
512605.02845276,7509984.39224006,525.,Fault_15552
511755.8583619,7510612.88172456,540.,Fault_15552
511419.03074624,7510844.87978989,540.,Fault_15552
511160.06196211,7511023.37161768,568.,Fault_15552
510875.41193682,7511343.37101242,548.,Fault_15552
510486.69010457,7511824.78526418,544.,Fault_15552
510483.39791198,7511828.86233502,544.,Fault_15552
509914.56107791,7512557.86023514,536.,Fault_15552
509137.88593791,7513720.35180342,528.,Fault_15552
508196.4365493,7514998.32804738,529.,Fault_15552
522459.5291779,7512088.52096737,600.,Fault_16769
521710.48995991,7512392.00833866,575.,Fault_16769
521012.04004505,7512605.49964379,574.,Fault_16769
520338.62871925,7512761.99234245,608.,Fault_16769
519646.4217734,7512962.96949212,583.,Fault_16769
518845.84951117,7513113.96025417,566.,Fault_16769
518852.32142054,7513132.95880111,566.,Fault_16769
518681.60040596,7513163.46024486,565.,Fault_16769
517568.77865671,7513362.4408889,559.,Fault_16769
516323.22553533,7513547.42216704,548.,Fault_16769
